% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	8	1	1	3	1472	2325208	1529	2377506	0.00104549	0.000672097	0	0.003	1554.94	2272.47	25	9422	
0	1	1	2	1	3	1654	2322443	1667	2329417	0.00105019	0.000624456	0	0.00383214	1397.37	2342.19	21	9422	
0	1	2	3	1	3	3043	2334094	3285	2407540	0.000894488	0.000489333	0	0.003	732.889	1658.34	8	9422	
0	1	2	4	2	3	1799	1344606	2394	1380452	0.000789239	0.000661787	0	0.003	576.63	2018.21	8	9422	
0	1	2	5	3	3	2736	1620119	3185	1666271	0.000845399	0.000555975	0	0.003	523.162	1739.48	6	9422	
0	1	1	6	7	3	449	1227788	382	1220823	0.00164756	0.00104494	0.000742855	0.00383214	3195.87	4293.39	105	9422	
0	1	1	7	1	3	218	1137083	155	1130468	0.00301055	0.000460707	0	0.00383214	7293.34	3598.67	105	9422	
1	2	1	1	3	3	2498	4422058	2616	4503030	0.00109327	0.000730087	0	0.003	1721.34	2555.01	20	9422	
1	2	3	2	1	3	4292	4732601	4438	4754237	0.000993555	0.000585408	0	0.00383214	1071.26	2117.03	5	9422	
1	2	2	3	1	3	6569	4546307	7006	4652888	0.000900943	0.000485256	0	0.003	664.129	1706.58	8	9422	
1	2	1	4	2	3	2029	2655218	2592	2690282	0.000909889	0.000820506	0	0.003	1037.92	2763.76	8	9422	
1	2	2	5	3	3	5065	3658606	6489	3939202	0.000786477	0.00060248	0	0.003	607.058	1789.87	6	9422	
1	2	1	6	7	3	963	2987441	850	2972824	0.00161739	0.00103827	0	0.00383214	3497.44	3984.68	23	9422	
1	2	1	7	1	3	463	2495139	298	2477814	0.00300549	0.000331789	0	0.00383214	8314.81	2801.75	105	9422	
2	3	8	1	1	3	4731	7425746	5281	7698069	0.000973929	0.000698686	0	0.003	1457.69	2320.76	15	9422	
2	3	3	2	1	3	6678	7510351	7437	7912199	0.000925288	0.000617146	0	0.00383214	1063.9	2011.37	5	9422	
2	3	2	3	1	3	8825	6595446	9481	6743469	0.000907058	0.000514764	0	0.003	711.261	1834.95	8	9422	
2	3	1	4	2	3	2273	3925677	2735	3956825	0.00101917	0.000924427	0	0.003	1446.74	3217.46	8	9422	
2	3	2	5	3	3	7974	6204806	9782	6563691	0.000825867	0.000594463	0	0.003	670.997	1815.86	6	9422	
2	3	1	6	7	3	1199	4327415	1091	4313561	0.00171231	0.00110583	0	0.00383214	3953.77	4203.73	23	9422	
2	3	1	7	1	3	708	3849656	441	3821621	0.00300371	0.000272605	0	0.00383214	8665.81	2358.81	105	9422	
3	4	8	1	1	3	6755	10146268	7775	10536970	0.000929253	0.000690048	0	0.003	1355.24	2249.91	5	9422	
3	4	1	2	4	3	9008	9415565	9837	9835955	0.000942577	0.000608876	0	0.00383214	999.894	2048.18	5	9422	
3	4	2	3	1	3	10985	8416998	11760	8590505	0.000916594	0.000529283	0	0.003	730.485	1901.14	8	9422	
3	4	1	4	2	3	3367	5542587	4205	5591675	0.000956514	0.000888437	0	0.003	1329.77	3020.02	4	9422	
3	4	2	5	3	3	10424	8422266	13400	9023546	0.00078712	0.000607647	0	0.003	673.399	1807.35	6	9422	
3	4	1	6	7	3	1342	5666701	1256	5654854	0.00182892	0.00113526	0	0.00383214	4502.27	4319.57	23	9422	
3	4	1	7	1	3	956	5208027	584	5168967	0.0030028	0.000236829	0	0.00383214	8850.97	2074.89	105	9422	
4	5	8	1	1	3	9293	12839253	10389	13275688	0.000938952	0.000657815	0	0.003	1277.86	2180.01	5	9422	
4	5	3	2	1	3	10333	11011632	11148	11430692	0.000963453	0.000626993	0	0.00383214	1025.36	2147.22	5	9422	
4	5	1	3	5	3	13461	10026641	14716	10247941	0.000905166	0.000543531	0	0.003	696.381	1905.17	4	9422	
4	5	1	4	2	3	3521	6823444	4474	6878499	0.000998626	0.000948937	0	0.00383214	1537.44	3236.96	4	9422	
4	5	1	5	6	3	13465	10755329	16959	11458969	0.000800183	0.000597429	0	0.003	675.687	1808.34	6	9422	
4	5	1	6	7	3	1485	7014047	1608	7045079	0.00169535	0.00124327	0	0.00383214	4381.27	4371.98	18	9422	
4	5	1	7	1	3	1195	6501555	754	6446261	0.00298379	0.000352331	0	0.00383214	8549.42	2506.11	105	9422	
5	6	8	1	1	3	11280	15455442	12459	15943370	0.000952591	0.000653712	0	0.003	1279.67	2188.88	5	9422	
5	6	1	2	4	3	10765	12386213	11528	12799817	0.000990365	0.000662661	0	0.00383214	1110.32	2302.69	5	9422	
5	6	2	3	5	3	15480	11554307	16962	11794157	0.000909914	0.000555452	0	0.003	695.328	1939.34	4	9422	
