% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	1	1	6	3	510	1393492	482	1392036	0.00141317	0.000984382	0	0.003	2888.04	3621.88	23	9422	
0	1	2	2	2	3	3319	2198834	3348	2204079	0.000932811	0.0004509	0	0.003	658.327	1634.73	19	9422	
0	1	7	3	1	3	1185	1326107	1232	1329833	0.00111621	0.000705703	0	0.003	1079.41	2739.28	18	9422	
0	1	4	4	1	3	2263	2300076	2744	2413478	0.000819384	0.000604832	0	0.003	879.547	1863.03	5	9422	
0	1	1	5	1	3	2012	1465859	2082	1472848	0.000973618	0.000577253	0	0.003	707.42	2140.81	5	9422	
0	1	1	6	2	3	1657	2328408	1683	2347595	0.000962741	0.000604887	0.000635713	0.003	1394.89	2271.33	15	9422	
0	1	1	7	5	3	1601	1704730	1659	1701613	0.00102098	0.000629206	0	0.00383214	1025.69	2250.65	9	9422	
1	2	1	1	6	3	1033	2785452	996	2791474	0.00144232	0.00101799	0	0.00383214	2802.68	3859.73	23	9422	
1	2	1	2	7	3	5028	3966496	5081	3975086	0.00098103	0.000531428	0	0.00383214	782.343	1972.29	9	9422	
1	2	1	3	3	3	1420	2626128	1482	2629969	0.00129081	0.00087722	0	0.003	1774.61	3474.5	13	9422	
1	2	4	4	1	3	4952	4681860	5926	4980956	0.000840953	0.000608378	0	0.003	840.526	1838.31	5	9422	
1	2	3	5	1	3	5159	3518877	5472	3555936	0.000942911	0.000555537	0	0.003	649.842	1923.98	5	9422	
1	2	3	6	2	3	3997	4963616	4130	5035830	0.000961278	0.000575853	0	0.003	1219.33	2153.22	15	9422	
1	2	1	7	5	3	4057	3643451	4170	3649111	0.00100876	0.000589384	0	0.00383214	875.087	2163.59	9	9422	
2	3	1	1	6	3	2249	4377799	2836	4460079	0.00100508	0.000949418	0	0.00383214	1572.67	3099.97	5	9422	
2	3	1	2	7	3	5759	5354226	5856	5366509	0.00101909	0.000610292	0	0.00383214	916.412	2266.64	9	9422	
2	3	1	3	3	3	1653	3937474	1624	3924407	0.00144026	0.000967178	0	0.003	2416.51	3920.86	13	9422	
2	3	1	4	2	3	6771	6406253	8140	6763287	0.000853553	0.000634979	0	0.00383214	830.871	1959	5	9422	
2	3	1	5	1	3	7084	5767424	8294	5997909	0.000871102	0.000621996	0	0.00383214	723.162	1960.08	5	9422	
2	3	3	6	2	3	5980	7591749	6189	7721783	0.000973814	0.000583387	0	0.003	1247.66	2173.24	15	9422	
2	3	1	7	2	3	4323	4993425	4411	5006073	0.00108222	0.000691875	0	0.00383214	1134.91	2596.14	9	9422	
3	4	2	1	1	3	2484	5653933	3081	5736427	0.00110373	0.00101703	0	0.00383214	1861.87	3371.67	5	9422	
3	4	2	2	2	3	8096	8548625	8468	8614968	0.000986914	0.000612783	0	0.00383214	1017.36	2204	5	9422	
3	4	1	3	3	3	1879	5259262	1817	5241234	0.00156507	0.00103271	0	0.00383214	2884.55	4159.71	13	9422	
3	4	1	4	2	3	8866	8390726	10572	8782614	0.000868257	0.000640694	0	0.00383214	830.743	1989.43	5	9422	
3	4	1	5	1	3	7915	7940207	9231	8204020	0.000893072	0.000654198	0	0.00383214	888.747	2141.26	5	9422	
3	4	3	6	2	3	7364	10205176	7632	10406291	0.000988238	0.000606825	0	0.003	1363.51	2261.4	15	9422	
3	4	1	7	5	3	4555	6348792	4639	6362324	0.00114945	0.000774373	0	0.00383214	1371.49	2913.68	9	9422	
4	5	2	1	1	3	3546	7047921	4215	7136132	0.00111659	0.000956655	0	0.00383214	1693.03	3280.21	5	9422	
4	5	1	2	7	3	10701	11137617	11935	11543708	0.000924552	0.000627176	0	0.00383214	967.215	2071.44	5	9422	
4	5	1	3	3	3	2380	6657396	2840	6722347	0.00126297	0.0010994	0	0.00383214	2367.02	3891.24	7	9422	
4	5	4	4	1	3	11191	11423213	13912	12070516	0.000828614	0.000647119	0	0.00383214	867.633	1945.09	5	9422	
4	5	3	5	1	3	10513	10310883	12625	10731173	0.000865476	0.000651414	0	0.00383214	849.994	2057.89	5	9422	
4	5	3	6	2	3	9399	12820812	9715	13054660	0.000981697	0.000602387	0	0.003	1343.76	2248.02	15	9422	
4	5	1	7	5	3	5229	7759945	5817	7822396	0.00107958	0.000833439	0	0.00383214	1344.75	2930.83	5	9422	
5	6	1	1	1	3	4534	8816680	5314	8910692	0.00110884	0.000932144	0	0.00383214	1676.83	3233.14	5	9422	
5	6	1	2	7	3	11503	12529706	12819	12932853	0.000943119	0.000654266	0	0.00383214	1008.88	2183.88	4	9422	
5	6	1	3	3	3	2649	8021504	3212	8108010	0.00128553	0.00112295	0	0.00383214	2524.29	3972.49	7	9422	
5	6	4	4	1	3	14634	15437146	17499	16132967	0.000845425	0.000617694	0	0.00383214	921.937	1931.12	5	9422	
5	6	1	5	1	3	12325	13255655	14656	13721983	0.000873307	0.000653541	0	0.00383214	936.271	2107.77	5	9422	
5	6	3	6	2	3	11551	15028550	11984	15273526	0.000978644	0.000602246	0	0.00383214	1274.49	2243.71	9	9422	
5	6	1	7	5	3	5461	9098075	6015	9157579	0.00113721	0.000889553	0	0.00383214	1522.46	3130.68	5	9422	
6	7	2	1	1	3	5670	10317675	6487	10405082	0.0011216	0.000905835	0	0.00383214	1603.99	3182.46	5	9422	
6	7	2	2	2	3	12114	13921474	13449	14325963	0.000969032	0.000683005	0	0.00383214	1065.21	2300.71	4	9422	
6	7	1	3	3	3	2792	9338699	3355	9425205	0.00135861	0.00115206	0	0.00383214	2809.3	4117.54	7	9422	
6	7	4	4	1	3	17126	17484272	20646	18286962	0.000837365	0.000618893	0	0.00383214	885.739	1924.77	5	9422	
6	7	1	5	1	3	12571	14555192	14799	15023987	0.000893857	0.000682841	0	0.00383214	1015.2	2246.16	5	9422	
6	7	3	6	2	3	14074	18096073	14543	18368377	0.000980117	0.000593204	0	0.00383214	1263.04	2201.85	9	9422	
6	7	1	7	5	3	6040	11166456	6538	11219157	0.0011666	0.000907077	0	0.00383214	1715.99	3198.4	5	9422	
7	8	2	1	1	3	8060	12268609	9300	12417337	0.00104769	0.00083628	0	0.00383214	1335.2	2896.99	5	9422	
7	8	2	2	2	3	14286	15415424	15760	15838831	0.000967365	0.000669689	0	0.00383214	1005	2276.92	4	9422	
7	8	1	3	3	3	2935	10650523	3498	10737029	0.00142571	0.00117415	0	0.00383214	3069.48	4228.23	7	9422	
7	8	4	4	1	3	19170	20766558	23603	22273681	0.000824639	0.000627937	0	0.00383214	943.68	1919.94	5	9422	
7	8	3	5	1	3	13531	16379905	16011	16914647	0.000899651	0.000696743	0	0.00383214	1056.44	2286.33	5	9422	
7	8	1	6	2	3	15989	20728603	16601	21090414	0.000982524	0.000596438	0	0.00383214	1270.43	2200.47	5	9422	
