% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	2	1	1	3	3015	1784404	3119	1800210	0.000944158	0.000489581	0	0.003	577.175	1769.35	10	9422	
0	1	1	2	2	3	292	1265619	226	1257480	0.00206372	0.00112339	0.000742855	0.00383214	5564.07	3932.11	105	9422	
0	1	1	3	3	3	1536	1607775	2204	1705513	0.000725711	0.000689915	0	0.003	773.826	2011.57	5	9422	
0	1	6	4	1	3	2901	2328145	2990	2339014	0.00094151	0.000501555	0	0.003	782.279	1755.28	5	9422	
0	1	8	5	1	3	2361	2036483	2578	2066126	0.000931726	0.000584082	0	0.003	801.445	1917.77	7	9422	
0	1	1	6	2	3	881	1634641	862	1637585	0.00119438	0.000788926	0	0.003	1899.75	3138.56	9	9422	
0	1	4	7	1	3	439	1219495	428	1218422	0.00166319	0.000970656	0	0.003	2846.78	4171.82	23	9422	
1	2	2	1	1	3	6344	4111630	6509	4138028	0.000946847	0.000488021	0	0.003	635.739	1775.9	10	9422	
1	2	1	2	2	3	502	2584098	448	2577705	0.00220355	0.00117944	0	0.00383214	5753.81	4168.21	23	9422	
1	2	1	3	3	3	1679	2938869	2441	3032085	0.00082977	0.000860487	0	0.003	1242.15	2777.69	5	9422	
1	2	6	4	1	3	5642	4934336	5788	4974012	0.00095969	0.000523121	0	0.003	859.366	1860.6	5	9422	
1	2	8	5	1	3	4925	4956628	5235	5025458	0.000957604	0.00057426	0	0.003	959.973	1952.86	7	9422	
1	2	1	6	1	3	1507	3020549	1547	3028119	0.00121702	0.000882316	0	0.00383214	1957.41	3409.11	9	9422	
1	2	1	7	1	3	2744	4955938	3260	5059500	0.000919186	0.00073698	0	0.003	1551.99	2511.89	5	9422	
2	3	2	1	1	3	9921	7197154	10160	7245371	0.000956064	0.000492767	0	0.003	713.127	1746.98	10	9422	
2	3	1	2	1	3	1403	4199337	1641	4235083	0.00128764	0.00114289	0	0.00383214	2580.79	3809.9	11	9422	
2	3	1	3	3	3	1822	4271706	2617	4366578	0.000937894	0.000972148	0	0.003	1668.54	3258.27	5	9422	
2	3	6	4	1	3	8318	7572197	8537	7637980	0.000961619	0.000529491	0	0.003	894.691	1895.14	5	9422	
2	3	8	5	1	3	7973	7564510	8429	7678993	0.000959734	0.000561624	0	0.003	911.021	1922.92	7	9422	
2	3	1	6	1	3	2116	4392006	2495	4419256	0.00110571	0.000939107	0	0.00408214	1771.24	3377.16	4	9422	
2	3	4	7	1	3	4957	7573641	5536	7706747	0.000964793	0.000686134	0	0.003	1392.11	2367.95	5	9422	
3	4	1	1	7	3	11158	9469576	11390	9525685	0.000973543	0.000528806	0	0.00383214	836.32	1914.03	10	9422	
3	4	3	2	1	3	3508	6683535	5233	7241089	0.000813057	0.000900034	0	0.00383214	1383.74	2700.86	5	9422	
3	4	1	3	3	3	1964	5606627	2760	5710921	0.00104473	0.00105122	0	0.003	2069.17	3606.36	5	9422	
3	4	1	4	6	3	9570	10097359	9827	10167927	0.000972248	0.00056162	0	0.003	1034.69	2040.82	5	9422	
3	4	1	5	5	3	9768	9495488	10563	9677383	0.000953757	0.00058363	0	0.003	916.159	2005.04	7	9422	
3	4	1	6	2	3	5140	7020818	5727	7089858	0.00100843	0.000742072	0	0.00408214	1237.97	2652.42	4	9422	
3	4	4	7	1	3	7007	10223591	7656	10401435	0.000976696	0.000665354	0	0.003	1358.6	2306.22	5	9422	
4	5	1	1	1	3	13246	11890933	13939	12026032	0.000953164	0.00055946	0	0.00383214	862.761	1959.52	5	9422	
4	5	3	2	1	3	5766	10801046	8858	12510196	0.00073832	0.000812344	0	0.00383214	1412.3	2316.26	5	9422	
4	5	1	3	3	3	2107	6942718	2910	7047307	0.0011383	0.001109	0	0.003	2421.75	3850.63	5	9422	
