% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	4	1	1	3	3095	2103164	3325	2148286	0.000903944	0.000490045	0	0.003	646.101	1744.21	10	9422	
0	1	3	2	1	3	2307	2283612	2995	2512533	0.000801412	0.000626867	0	0.00306428	838.909	1750.04	6	9422	
0	1	3	3	2	3	2412	2326934	2666	2437240	0.000949229	0.000556948	0	0.003	914.194	1875.17	10	9422	
0	1	1	4	6	3	220	1202545	126	1183358	0.003	0	0.003	0.003	9391.73	262.923	6560	9422	
0	1	2	5	1	3	1902	2308220	1949	2323585	0.000983764	0.000593309	0	0.003	1192.19	2185.53	23	9422	
0	1	4	6	2	3	2820	1773047	3038	1813446	0.000918878	0.000508127	0	0.003	596.921	1781.94	13	9422	
0	1	1	7	4	3	655	1631153	685	1632642	0.00119445	0.000904975	0	0.003	2383.42	3356.86	62	9422	
1	2	4	1	1	3	5931	4963972	6340	5071534	0.000928058	0.000515707	0	0.003	799.926	1817.43	10	9422	
1	2	3	2	1	3	4775	4964305	5661	5281384	0.00088382	0.000612416	0	0.00306428	932.942	1848.22	6	9422	
1	2	1	3	2	3	4346	4960494	4759	5183596	0.000985892	0.000588926	0	0.003	1089.22	2021.61	10	9422	
1	2	1	4	6	3	464	2504949	269	2484474	0.003	0	0.003	0.003	9235.96	715.056	4301	9422	
1	2	2	5	1	3	4170	4963171	4274	5004900	0.000988493	0.00059791	0	0.003	1171.01	2149.21	23	9422	
1	2	4	6	2	3	3987	3788327	4301	3866960	0.000963128	0.000592849	0	0.003	899.084	2141.99	13	9422	
1	2	1	7	4	3	798	2912673	879	2909736	0.00141547	0.00109584	0	0.003	3310.28	3925.85	27	9422	
2	3	1	1	1	3	8097	7593555	8630	7760020	0.000946375	0.000543482	0	0.003	899.191	1915.04	10	9422	
2	3	3	2	1	3	6792	7586399	7813	7995968	0.000918974	0.000619283	0	0.00306428	1023.42	1950.17	6	9422	
2	3	3	3	2	3	6124	7592304	6690	7925607	0.00100598	0.00060757	0	0.003	1184.69	2087.3	10	9422	
2	3	1	4	6	3	709	3834363	412	3803178	0.003	0	0.003	0.003	9231.01	778.384	1501	9422	
2	3	2	5	1	3	6280	7566596	6476	7656446	0.00100653	0.000612523	0	0.003	1182.28	2158.38	23	9422	
2	3	1	6	1	3	4999	5620193	5393	5708834	0.000996995	0.000648267	0	0.00408214	1058.56	2376.11	9	9422	
2	3	1	7	4	3	1071	4230482	1279	4241193	0.00142027	0.00115532	0	0.003	3316.02	4052.1	5	9422	
3	4	4	1	1	3	10074	10224880	10674	10427688	0.000961227	0.000561901	0	0.003	976.924	1971.64	10	9422	
3	4	1	2	5	3	9053	10174376	10202	10653121	0.000932589	0.000612051	0	0.00306428	1044.22	1961.53	6	9422	
3	4	3	3	2	3	8014	10207126	8849	10708828	0.0010189	0.000619666	0	0.00383214	1210.17	2099.27	10	9422	
3	4	1	4	6	3	954	5183391	555	5141496	0.003	0	0.003	0.003	9263.96	693.466	1501	9422	
3	4	2	5	1	3	8298	10208530	8563	10333508	0.00101181	0.000615948	0	0.003	1206.76	2170.9	19	9422	
3	4	1	6	1	3	5142	6940414	5546	7029672	0.00104684	0.000715142	0	0.00408214	1267.52	2680.25	9	9422	
3	4	1	7	1	3	1491	5547634	1707	5568285	0.00156016	0.0011464	0	0.00383214	3262.03	4095.56	5	9422	
4	5	4	1	1	3	12985	12865555	13625	13081681	0.000964438	0.000553653	0	0.003	960.123	1955.67	10	9422	
4	5	3	2	1	3	11741	12561439	13576	13249116	0.000905426	0.000611862	0	0.00306428	975.922	1927.27	6	9422	
4	5	1	3	2	3	10343	12293028	12148	12982655	0.00095005	0.000639401	0	0.00383214	1068.71	2032.63	7	9422	
