% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	6	1	1	3	2585	2313017	2870	2401771	0.000939244	0.000545101	0	0.003	836.854	1834.88	15	9422	
0	1	1	2	2	3	2552	2008892	2706	2058515	0.000946732	0.000528306	0	0.003	760.722	1802.79	9	9422	
0	1	1	3	5	3	522	1651918	460	1634056	0.0014276	0.00101991	0	0.00408214	3552.3	3378.69	23	9422	
0	1	2	4	1	3	1106	1762693	1981	1957426	0.000668871	0.000801233	0	0.003	988.1	2203.39	5	9422	
0	1	4	5	6	3	2444	2254544	2948	2390528	0.000825851	0.00059613	0	0.003	810.898	1795.58	5	9422	
0	1	8	6	2	3	2215	2328941	2256	2343540	0.000979462	0.000562195	0	0.003	1038.8	1983.08	15	9422	
0	1	7	7	1	3	1443	2326198	1543	2387141	0.00104857	0.000687851	0	0.003	1547.08	2309.14	23	9422	
1	2	1	1	2	3	4420	4225635	6328	4846167	0.000735152	0.000644288	0	0.003	765.829	1821.01	5	9422	
1	2	6	2	2	3	5922	4193269	6253	4282114	0.000925821	0.000501706	0	0.003	684.81	1753.37	9	9422	
1	2	8	3	1	3	744	2981379	670	2962282	0.00177831	0.00113105	0	0.00408214	4421.32	3917.65	13	9422	
1	2	2	4	1	3	2501	3716362	4691	4472338	0.000624736	0.000772133	0	0.003	953.387	2090.22	5	9422	
1	2	4	5	1	3	4577	4927240	5304	5240789	0.000883071	0.00062466	0	0.003	988.082	1956.17	5	9422	
1	2	1	6	2	3	4369	4951088	4461	4992170	0.000982036	0.000578027	0	0.003	1119.07	2053.19	15	9422	
1	2	7	7	1	3	3041	4955669	3264	5137477	0.00106737	0.000687587	0	0.003	1573.98	2317.4	23	9422	
2	3	1	1	1	3	5413	5675738	7509	6310341	0.000779927	0.000684297	0	0.003	840.37	2063.62	5	9422	
2	3	6	2	2	3	8671	7605526	9093	7734527	0.000932999	0.000512945	0	0.003	850.602	1832.27	9	9422	
2	3	1	3	5	3	960	4316130	878	4305278	0.00194868	0.00114311	0	0.00408214	4903.51	4111.08	13	9422	
2	3	1	4	1	3	4673	6549782	7513	7462431	0.000684217	0.000734797	0	0.00308214	993.269	2082.78	5	9422	
2	3	1	5	6	3	6626	6707670	7396	7028172	0.000927445	0.000629572	0	0.00383214	950.267	2040.06	5	9422	
2	3	8	6	2	3	7242	7589399	7382	7642143	0.000981513	0.000560009	0	0.003	1035.24	1988.42	12	9422	
2	3	7	7	1	3	4507	7562143	4848	7875907	0.0010843	0.000689719	0	0.003	1624.57	2338.62	23	9422	
3	4	6	1	1	3	6104	7330840	8895	8208822	0.000759927	0.000725416	0	0.003	922.858	2186.28	5	9422	
3	4	1	2	4	3	10312	9552925	10827	9705071	0.000947202	0.00053945	0	0.003	896.377	1955.4	9	9422	
3	4	8	3	5	3	2379	6833664	3051	7107592	0.00107543	0.00103512	0	0.00408214	2329.59	3331.54	10	9422	
3	4	1	4	1	3	7742	8692051	10839	9646380	0.000752589	0.000688541	0	0.00308214	889.97	2001.01	5	9422	
3	4	4	5	1	3	9322	9463189	10242	9808372	0.000927374	0.000606649	0	0.00383214	957.662	2041.03	5	9422	
3	4	1	6	3	3	9963	9362094	10258	9428040	0.000970103	0.000553561	0	0.003	919.091	2000.69	5	9422	
3	4	7	7	1	3	5980	10077475	6408	10471405	0.0010824	0.000689589	0	0.003	1634.11	2372.71	23	9422	
4	5	6	1	1	3	8669	9802115	12249	10924524	0.000778127	0.000708387	0	0.00383214	891.871	2090.69	5	9422	
4	5	1	2	4	3	11417	11842042	12025	12025619	0.0009584	0.000569619	0	0.003	1000.05	2049.88	9	9422	
4	5	8	3	5	3	4529	10103926	6652	11235426	0.000825811	0.000880734	0	0.00408214	1689.03	2644.53	6	9422	
4	5	1	4	1	3	9878	10969878	13517	12021292	0.000763147	0.000679819	0	0.00308214	889.346	2006.07	5	9422	
4	5	4	5	1	3	12878	11969862	13879	12331776	0.000924335	0.000571144	0	0.00383214	888.52	1968.4	5	9422	
4	5	8	6	2	3	13070	11176378	13519	11268804	0.000960959	0.000540724	0	0.003	833.553	1978.76	5	9422	
4	5	1	7	1	3	8025	12836778	8528	13290912	0.00106223	0.000667491	0	0.003	1558.5	2319.58	5	9422	
5	6	6	1	1	3	9299	11695528	14851	13441723	0.000702777	0.000734818	0	0.00383214	905.106	2085.17	5	9422	
5	6	1	2	4	3	11608	13192907	12349	13384815	0.000972116	0.000612915	0	0.00383214	1083.88	2217.87	7	9422	
5	6	8	3	1	3	7705	14034471	10485	15669682	0.00081353	0.000775437	0	0.00408214	1494.49	2338.72	6	9422	
5	6	2	4	1	3	12106	13227369	16758	14607550	0.000751554	0.000676454	0	0.00308214	871.676	1962.97	5	9422	
5	6	1	5	1	3	15986	15487142	17327	15951418	0.000909379	0.000562898	0	0.00383214	920.61	1952.15	5	9422	
5	6	8	6	2	3	16459	13695012	17036	13820080	0.000949206	0.000528264	0	0.003	811.228	1937.74	5	9422	
5	6	7	7	1	3	9260	15457974	9870	16034274	0.00107162	0.000676507	0	0.003	1624.55	2360.47	5	9422	
6	7	6	1	2	3	9883	13302974	15892	15249946	0.000712956	0.00075553	0	0.00383214	959.599	2165.69	5	9422	
6	7	1	2	4	3	12341	14616419	13256	14822303	0.000982258	0.000643146	0	0.00383214	1118.16	2320.6	7	9422	
6	7	1	3	1	3	11449	17711646	14405	19435268	0.000829838	0.000704345	0	0.00408214	1349.2	2180.2	6	9422	
6	7	2	4	1	3	14064	17589360	20360	20034997	0.000715763	0.000677412	0	0.00308214	984.037	1943.93	5	9422	
6	7	4	5	1	3	19090	18024043	20486	18490620	0.000912158	0.00055129	0	0.00383214	902.598	1940.46	5	9422	
