% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	1	7	1	1	3	2210	2032126	2891	2230018	0.000784482	0.000646436	0	0.00358214	771.366	1787.83	5	9422	
0	1	1	2	3	3	2194	2134691	2297	2150363	0.000957128	0.000562218	0	0.003	936.162	2038.78	9	9422	
0	1	2	3	1	3	2666	2280142	2737	2314067	0.000953757	0.000507868	0	0.003	845.476	1854.66	5	9422	
0	1	1	4	1	3	638	1523500	620	1518068	0.00134246	0.000910704	0	0.003	2448.5	3458.19	9	9422	
0	1	1	5	6	3	942	1692469	1134	1721434	0.00103424	0.000836906	0	0.003	1518.02	2845.29	17	9422	
0	1	5	6	2	3	2385	2074208	2613	2114043	0.000932899	0.000587321	0	0.003	809.048	1870.41	5	9422	
0	1	1	7	5	3	263	1192195	235	1180856	0.0022748	0.000991583	0	0.00383214	5024.92	4624.55	13	9422	
1	2	7	1	1	3	4890	4956004	6360	5415832	0.000770834	0.000627338	0	0.00358214	851.546	1745.18	5	9422	
1	2	1	2	3	3	3916	4841401	5362	5411440	0.000764817	0.000678922	0	0.00383214	1009.22	1941.73	5	9422	
1	2	2	3	1	3	3681	3891146	3758	3931166	0.00101766	0.000608811	0	0.003	1046.08	2283.59	5	9422	
1	2	8	4	1	3	1070	2960860	1264	2990431	0.00126854	0.00106921	0	0.00383214	2365.85	3519.41	9	9422	
1	2	1	5	6	3	1104	2942312	1390	2986543	0.00117888	0.00102022	0	0.00383214	2148.59	3456.87	13	9422	
1	2	1	6	2	3	2641	3529587	3231	3674248	0.000922757	0.000763764	0	0.00383214	1137.19	2430.9	5	9422	
1	2	1	7	5	3	487	2546588	441	2532357	0.00234269	0.00105919	0	0.00408214	5742.31	4545.63	4	9422	
2	3	7	1	1	3	5664	6810845	7937	7475349	0.00074506	0.000693183	0	0.00383214	941.836	1923.39	5	9422	
2	3	3	2	3	3	5441	7515510	8425	8990545	0.000684323	0.000699577	0	0.00383214	1067.13	1929.73	5	9422	
2	3	2	3	1	3	5573	7565356	5700	7633037	0.00101388	0.000611858	0	0.003	1339.13	2320.09	5	9422	
2	3	1	4	4	3	1856	4327383	2133	4358806	0.0012323	0.00101079	0	0.00383214	2043.51	3458.21	5	9422	
2	3	8	5	2	3	1698	4370881	3100	4581995	0.000815946	0.00101058	0	0.00383214	1478.06	3017.89	5	9422	
2	3	1	6	2	3	2863	4803456	3391	4941607	0.00101138	0.000863401	0	0.00383214	1457.27	2847.33	5	9422	
2	3	1	7	5	3	900	3904132	901	3901952	0.00190857	0.00115397	0	0.00408214	4330.69	4646.57	4	9422	
3	4	1	1	1	3	7586	9250143	11337	10322977	0.000696521	0.000692404	0	0.00383214	910.556	1890.83	5	9422	
3	4	1	2	3	3	7266	10163168	10778	12092753	0.00072793	0.000706763	0	0.00383214	1121.98	1958.69	5	9422	
3	4	2	3	7	3	7786	9999489	8077	10121922	0.00099437	0.000608266	0	0.003	1253.18	2257.87	5	9422	
3	4	1	4	1	3	2103	5655822	2282	5691773	0.00134316	0.00106726	0	0.00383214	2494.2	3783.82	5	9422	
3	4	8	5	2	3	5308	8183440	6790	8421640	0.000896456	0.000777943	0	0.00383214	1240.3	2420.31	5	9422	
3	4	1	6	2	3	3108	6063480	3533	6181499	0.00109131	0.000931714	0	0.00383214	1749.65	3144.23	5	9422	
3	4	1	7	5	3	1095	5254029	1107	5251752	0.00197032	0.00117451	0	0.00408214	4744.13	4668.92	4	9422	
4	5	7	1	1	3	9920	11218116	13761	12297775	0.000747458	0.000682971	0	0.00383214	893.669	1929.29	5	9422	
4	5	3	2	3	3	10097	12405184	14288	14510663	0.000746617	0.000683666	0	0.00383214	1015.58	1921.74	5	9422	
4	5	1	3	7	3	9990	12106624	11036	12550210	0.0009337	0.000631829	0	0.003	1137.21	2177.9	5	9422	
4	5	1	4	4	3	2598	7116112	2711	7154510	0.00137727	0.00106641	0	0.00383214	2639.07	3835.88	5	9422	
4	5	8	5	2	3	9054	12301360	10585	12553197	0.000912047	0.000682131	0	0.00383214	1185.94	2206.6	5	9422	
4	5	1	6	2	3	3353	7373050	3676	7480359	0.00116556	0.000985169	0	0.00383214	2034.92	3397.63	5	9422	
4	5	1	7	5	3	1331	6575805	1264	6569582	0.00207059	0.00116072	0	0.00408214	5197.45	4632.37	4	9422	
5	6	7	1	1	3	11795	13401927	15679	14484370	0.000783055	0.000682807	0	0.00383214	923.807	1987.6	5	9422	
5	6	1	2	3	3	10811	13851143	15280	16011912	0.000760735	0.000708369	0	0.00383214	1047.9	2025.86	5	9422	
5	6	1	3	7	3	10382	13440440	11416	13876539	0.000964194	0.000671165	0	0.00383214	1215.53	2323.92	5	9422	
5	6	1	4	4	3	2780	8420973	2860	8457721	0.00145984	0.00109801	0	0.00383214	2957.25	4000.24	5	9422	
5	6	1	5	6	3	11839	15116019	13445	15382591	0.000927414	0.000655363	0	0.00383214	1144.11	2162.11	5	9422	
5	6	1	6	2	3	3597	8719383	3819	8825404	0.00123425	0.00102739	0	0.00383214	2310.92	3615.38	5	9422	
5	6	1	7	5	3	1502	7859433	1426	7852698	0.0021362	0.00115483	0	0.00408214	5506.8	4560.59	4	9422	
6	7	7	1	1	3	12886	14951631	16840	16050477	0.000804398	0.000696269	0	0.00383214	953.116	2078.8	5	9422	
6	7	3	2	1	3	12719	17141735	17217	19303016	0.000791599	0.0007042	0	0.00408214	1121.16	2073.65	5	9422	
6	7	1	3	7	3	10612	14773483	11632	15206153	0.000996666	0.00071618	0	0.00383214	1307.27	2469.5	5	9422	
6	7	1	4	4	3	2930	9755713	3385	9841802	0.00136198	0.00116117	0	0.00383214	2907.47	4018.6	4	9422	
6	7	8	5	2	3	13892	17739503	15590	18005566	0.000937879	0.000650822	0	0.00383214	1154.94	2177.68	5	9422	
6	7	1	6	2	3	3842	10039304	3962	10134615	0.00129798	0.00106109	0	0.00383214	2557.95	3776.78	5	9422	
6	7	1	7	5	3	1645	9179296	1569	9172561	0.00221493	0.00112865	0	0.00408214	5846.12	4482.64	4	9422	
7	8	7	1	1	3	13090	16284952	17065	17385688	0.00082305	0.00072535	0	0.00383214	1018.79	2201.65	5	9422	
7	8	3	2	1	3	15524	20741850	20092	22970791	0.000821419	0.000686121	0	0.00408214	1143.28	2058.16	5	9422	
7	8	2	3	1	3	11440	16218631	12583	16673155	0.0010064	0.00073406	0	0.00383214	1325.05	2535.22	5	9422	
7	8	1	4	4	3	3167	11102869	3572	11184413	0.00144094	0.00118918	0	0.00408214	3131.13	4126.32	4	9422	
7	8	1	5	6	3	15030	19834170	16724	20116285	0.000950791	0.000662304	0	0.00383214	1202.84	2229.58	5	9422	
7	8	1	6	2	3	3995	11361551	4105	11455812	0.00135727	0.00108817	0	0.00383214	2790.7	3909.82	5	9422	
7	8	1	7	5	3	1788	10522673	1719	10510920	0.00226947	0.00111061	0	0.00408214	6114.55	4413.69	4	9422	
8	9	7	1	1	3	16250	19733545	20612	20966418	0.000829278	0.00069692	0	0.00383214	1017.19	2127	5	9422	
8	9	1	2	1	3	16898	23374741	21587	25754868	0.000843564	0.000692957	0	0.00408214	1193.07	2092.02	5	9422	
8	9	2	3	1	3	13771	19239049	15935	20110336	0.000945536	0.000728694	0	0.00383214	1262.02	2401.19	5	9422	
8	9	8	4	1	3	3652	12904878	4071	12984039	0.00146159	0.00117481	0	0.00408214	3189.4	4063.9	4	9422	
8	9	1	5	6	3	16061	21837650	18047	22170997	0.000949742	0.000677725	0	0.00383214	1228.51	2271.05	5	9422	
8	9	1	6	2	3	4138	12647763	4248	12742024	0.00141257	0.00110997	0	0.00383214	2999.53	4007.49	5	9422	
8	9	1	7	5	3	1931	11853812	1931	11841625	0.00224247	0.00114931	0	0.00408214	6132.38	4409.07	4	9422	
9	10	7	1	1	3	18128	22695175	24122	24876792	0.000789874	0.000701227	0	0.00383214	1031.29	2074.75	5	9422	
9	10	1	2	3	3	18162	25884951	22985	28403470	0.000862769	0.000699953	0	0.00408214	1235.74	2124.98	5	9422	
9	10	2	3	1	3	15744	21947783	19398	23676663	0.000883126	0.000733356	0	0.00383214	1220.57	2301.75	5	9422	
9	10	1	4	4	3	3891	14233634	4241	14305835	0.00151152	0.00118772	0	0.00408214	3373.22	4138.82	4	9422	
9	10	1	5	6	3	17583	23515226	19603	23852555	0.00096431	0.000682923	0	0.00383214	1216.78	2303.46	5	9422	
9	10	1	6	2	3	4281	13938946	4391	14033207	0.00146427	0.00112753	0	0.00383214	3195.9	4087.83	5	9422	
9	10	1	7	5	3	2073	13191736	2074	13188971	0.00229471	0.00112545	0	0.00408214	6359.2	4335.2	4	9422	
10	11	1	1	1	3	20649	24737242	27453	27115063	0.000786239	0.000692901	0	0.00383214	987.69	2042.83	5	9422	
10	11	3	2	1	3	18977	27936390	23816	30450060	0.000876525	0.000713015	0	0.00408214	1278.55	2180.37	5	9422	
10	11	2	3	7	3	16537	23691684	21665	26010598	0.000836721	0.000750582	0	0.00383214	1200.58	2285.63	5	9422	
10	11	1	4	4	3	4049	15539668	4398	15621006	0.00155567	0.00119891	0	0.00408214	3551.84	4201.24	4	9422	
10	11	8	5	2	3	21132	27239703	23218	27596468	0.00096657	0.000658735	0	0.00383214	1188.58	2227.16	5	9422	
10	11	1	6	2	3	4424	15269124	4533	15353963	0.00151237	0.00114152	0	0.00383214	3387.15	4162.9	5	9422	
10	11	1	7	5	3	2216	14510672	2217	14507907	0.0023402	0.00110224	0	0.00408214	6543.94	4257.05	4	9422	
11	12	1	1	1	3	21819	26445810	29286	28952241	0.000783331	0.000700255	0	0.00383214	988.603	2064.65	5	9422	
11	12	1	2	3	3	20780	31139142	25817	33921914	0.00088292	0.000709565	0	0.00408214	1313.94	2176.63	5	9422	
11	12	1	3	1	3	18653	26352244	24831	29092747	0.000819983	0.000744003	0	0.00383214	1171.63	2245.77	5	9422	
11	12	1	4	4	3	4192	16834441	4872	17081900	0.00149237	0.00123256	0	0.00408214	3506.14	4182.5	4	9422	
11	12	8	5	2	3	23010	29823868	25231	30197242	0.000968705	0.000657842	0	0.00383214	1196.83	2239.63	5	9422	
11	12	1	6	2	3	4567	16602044	4676	16686883	0.00155787	0.00115275	0	0.00383214	3568.62	4225.15	5	9422	
11	12	1	7	5	3	2362	15833361	2360	15830446	0.00238018	0.00107985	0	0.00408214	6707.82	4178.22	4	9422	
12	13	1	1	1	3	21962	27728696	29460	30238160	0.000793266	0.000715443	0	0.00383214	1026.41	2133.33	5	9422	
12	13	3	2	1	3	22964	33875904	28646	36879914	0.000875208	0.000705826	0	0.00408214	1287.44	2154.92	5	9422	
12	13	2	3	7	3	20669	28920878	28154	32240521	0.000799729	0.00074029	0	0.00383214	1145.15	2200.35	5	9422	
12	13	1	4	4	3	4372	18148008	5411	18488789	0.00142739	0.00125599	0	0.00408214	3416.89	4163.04	4	9422	
12	13	1	5	6	3	24086	31600066	26362	31986317	0.000975747	0.000664888	0	0.00383214	1213.35	2279.42	5	9422	
12	13	1	6	2	3	4709	17910762	4842	18007438	0.00159306	0.00116404	0	0.00383214	3719.01	4270.51	5	9422	
12	13	1	7	5	3	2505	17134756	2504	17131946	0.00241462	0.00105925	0	0.00408214	6841.83	4103.89	4	9422	
13	14	1	1	1	3	22104	29033902	29603	31552788	0.000803926	0.000729929	0	0.00383214	1065.86	2202.72	5	9422	
13	14	3	2	1	3	24661	35840565	30389	38853622	0.000883812	0.000703883	0	0.00408214	1278.54	2170.43	5	9422	
13	14	2	3	7	3	22711	31426469	31317	35223387	0.000785214	0.000734362	0	0.00383214	1124.74	2170.36	5	9422	
